"State","Grade","Subject","Percentile","Score.2024","Score.2022","Score.2019","Score.Change","percentiletest","percentilesignificant","gaptest","gapsignificant"
"Connecticut",8,"Mathematics",75,307.71199798584,305.351502990723,315.82149810791,-8.10950012206996,"<
Diff = -8
P-value = 0.0016",1,"x
Diff = -3
P-value = 0.7595",0
"Connecticut",8,"Mathematics",90,332.442498779297,330.079998779297,339.753498840332,-7.31100006103497,"x
Diff = -7
P-value = 0.0647",0,"x
Diff = -3
P-value = 0.7595",0
"Delaware",8,"Mathematics",10,211.10950088501,216.382000732422,225.751499938965,-14.641999053955,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.5170",0
"Delaware",8,"Mathematics",25,234.642499542236,238.805999755859,250.341500854492,-15.699001312256,"<
Diff = -16
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.5170",0
"Delaware",8,"Mathematics",50,262.990998840332,263.220495605469,277.460998535156,-14.469999694824,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.5170",0
"Delaware",8,"Mathematics",75,291.250506591797,289.409001159668,303.926002502441,-12.675495910644,"<
Diff = -13
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.5170",0
"Delaware",8,"Mathematics",90,315.319500732422,313.474998474121,326.718003845215,-11.398503112793,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.5170",0
"District of Columbia",8,"Mathematics",10,207.132499694824,209.607000732422,216.083499145508,-8.95099945068401,"x
Diff = -9
P-value = 0.2778",0,"x
Diff = -7
P-value = 0.5549",0
"District of Columbia",8,"Mathematics",25,230.042998504639,231.466500854492,240.014000701904,-9.97100219726499,"<
Diff = -10
P-value = 0.0003",1,"x
Diff = -7
P-value = 0.5549",0
"District of Columbia",8,"Mathematics",50,257.20350189209,257.688497924805,267.346997070313,-10.143495178223,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.5549",0
"District of Columbia",8,"Mathematics",75,289.778999328613,285.065498352051,296.002998352051,-6.22399902343801,"<
Diff = -6
P-value = 0.0066",1,"x
Diff = -7
P-value = 0.5549",0
"District of Columbia",8,"Mathematics",90,324.515498352051,312.010499572754,325.989503479004,-1.47400512695299,"x
Diff = -1
P-value = 0.6833",0,"x
Diff = -7
P-value = 0.5549",0
"DoDEA",8,"Mathematics",10,248.935501098633,249.81849975586,250.922499847412,-1.986998748779,"x
Diff = -2
P-value = 0.3961",0,"x
Diff = -3
P-value = 0.5955",0
"DoDEA",8,"Mathematics",25,268.914001464844,269.96350402832,270.252998352051,-1.33899688720703,"x
Diff = -1
P-value = 0.4875",0,"x
Diff = -3
P-value = 0.5955",0
"DoDEA",8,"Mathematics",50,290.955999755859,291.621501159668,292.036503601074,-1.08050384521499,"x
Diff = -1
P-value = 0.5878",0,"x
Diff = -3
P-value = 0.5955",0
"DoDEA",8,"Mathematics",75,314.462498474121,313.278503417969,313.969000244141,0.493498229979991,"x
Diff = 0
P-value = 0.7706",0,"x
Diff = -3
P-value = 0.5955",0
"DoDEA",8,"Mathematics",90,334.933499145508,334.164498901367,333.923997497559,1.00950164794898,"x
Diff = 1
P-value = 0.7557",0,"x
Diff = -3
P-value = 0.5955",0
"Florida",8,"Mathematics",10,216.916000366211,223.954000854492,227.421501159668,-10.505500793457,"<
Diff = -11
P-value = 0.0003",1,"x
Diff = 1
P-value = 0.9193",0
"Florida",8,"Mathematics",25,240.209001159668,244.806999969482,251.151000213623,-10.941999053955,"<
Diff = -11
P-value = 0.0002",1,"x
Diff = 1
P-value = 0.9193",0
"Florida",8,"Mathematics",50,266.641998291016,269.792503356934,278.175001525879,-11.533003234863,"<
Diff = -12
P-value = 0.0000",1,"x
Diff = 1
P-value = 0.9193",0
"Florida",8,"Mathematics",75,293.861497497559,296.155999755859,306.01900177002,-12.157504272461,"<
Diff = -12
P-value = 0.0000",1,"x
Diff = 1
P-value = 0.9193",0
"Florida",8,"Mathematics",90,318.42799987793,321.633001708985,329.486500549316,-11.058500671386,"<
Diff = -11
P-value = 0.0006",1,"x
Diff = 1
P-value = 0.9193",0
"Georgia",8,"Mathematics",10,214.262499237061,221.357999420166,229.407999420166,-15.145500183105,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.2608",0
"Georgia",8,"Mathematics",25,240.70599975586,244.303499603272,252.718000030518,-12.012000274658,"<
Diff = -12
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.2608",0
"Georgia",8,"Mathematics",50,268.889500427246,270.636500549317,279.085499572754,-10.195999145508,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.2608",0
"Georgia",8,"Mathematics",75,297.223004150391,297.268998718262,306.664498901367,-9.44149475097601,"<
Diff = -9
P-value = 0.0001",1,"x
Diff = -7
P-value = 0.2608",0
"Georgia",8,"Mathematics",90,322.542498779297,321.961001586914,330.559999084473,-8.01750030517604,"<
Diff = -8
P-value = 0.0287",1,"x
Diff = -7
P-value = 0.2608",0
"Hawaii",8,"Mathematics",10,220.218501281738,221.512499237061,224.42799911499,-4.20949783325199,"x
Diff = -4
P-value = 0.1117",0,"x
Diff = -2
P-value = 0.8133",0
"Hawaii",8,"Mathematics",25,243.143000793457,244.579000854492,250.78450088501,-7.64150009155301,"<
Diff = -8
P-value = 0.0074",1,"x
Diff = -2
P-value = 0.8133",0
"Hawaii",8,"Mathematics",50,269.901499938965,269.660997009277,276.221998596191,-6.32049865722598,"<
Diff = -6
P-value = 0.0024",1,"x
Diff = -2
P-value = 0.8133",0
"Hawaii",8,"Mathematics",75,296.592498779297,295.436502075195,302.171000671387,-5.57850189209,"<
Diff = -6
P-value = 0.0075",1,"x
Diff = -2
P-value = 0.8133",0
"Hawaii",8,"Mathematics",90,321.260502624512,319.323001098633,323.894998168945,-2.63449554443298,"x
Diff = -3
P-value = 0.5067",0,"x
Diff = -2
P-value = 0.8133",0
"Idaho",8,"Mathematics",10,226.704999542236,234.136000823975,236.976001739502,-10.271002197266,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.5473",0
"Idaho",8,"Mathematics",25,252.278999328613,257.997003173828,260.698999023438,-8.41999969482498,"<
Diff = -8
P-value = 0.0002",1,"x
Diff = -3
P-value = 0.5473",0
"Idaho",8,"Mathematics",50,279.685000610352,282.605500793457,286.676998901367,-6.99199829101502,"<
Diff = -7
P-value = 0.0063",1,"x
Diff = -3
P-value = 0.5473",0
"Idaho",8,"Mathematics",75,305.660499572754,306.727499389648,311.991500854492,-6.331001281738,"<
Diff = -6
P-value = 0.0014",1,"x
Diff = -3
P-value = 0.5473",0
"Idaho",8,"Mathematics",90,327.306001281738,327.097001647949,334.141999816895,-6.83599853515699,"<
Diff = -7
P-value = 0.0487",1,"x
Diff = -3
P-value = 0.5473",0
"Illinois",8,"Mathematics",10,220.329000091553,226.719999694824,231.833000946045,-11.504000854492,"<
Diff = -12
P-value = 0.0044",1,"x
Diff = -14
P-value = 0.0766",0
"Illinois",8,"Mathematics",25,245.143499755859,247.778000640869,255.699999237061,-10.556499481202,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -14
P-value = 0.0766",0
"Illinois",8,"Mathematics",50,277.123004150391,273.365998840332,282.038998413086,-4.91599426269499,"x
Diff = -5
P-value = 0.1007",0,"x
Diff = -14
P-value = 0.0766",0
"Illinois",8,"Mathematics",75,308.558001708984,301.051997375488,309.400500488281,-0.842498779296989,"x
Diff = -1
P-value = 0.7023",0,"x
Diff = -14
P-value = 0.0766",0
"Illinois",8,"Mathematics",90,335.386500549317,326.616502380371,333.311999511719,2.074501037598,"x
Diff = 2
P-value = 0.5815",0,"x
Diff = -14
P-value = 0.0766",0
"Indiana",8,"Mathematics",10,226.721499633789,228.651000213623,235.979002380371,-9.25750274658202,"x
Diff = -9
P-value = 0.0528",0,"x
Diff = -3
P-value = 0.6727",0
"Indiana",8,"Mathematics",25,251.805500030518,252.246501159668,259.990000915527,-8.18450088500899,"<
Diff = -8
P-value = 0.0038",1,"x
Diff = -3
P-value = 0.6727",0
"Indiana",8,"Mathematics",50,279.092999267578,278.743501281739,286.711001586914,-7.61800231933597,"<
Diff = -8
P-value = 0.0038",1,"x
Diff = -3
P-value = 0.6727",0
"Indiana",8,"Mathematics",75,305.519995117188,304.885998535156,312.201501464844,-6.68150634765601,"<
Diff = -7
P-value = 0.0001",1,"x
Diff = -3
P-value = 0.6727",0
"Indiana",8,"Mathematics",90,327.800500488281,328.206498718262,333.765003967285,-5.96450347900401,"<
Diff = -6
P-value = 0.0454",1,"x
Diff = -3
P-value = 0.6727",0
"Iowa",8,"Mathematics",10,224.025499725342,229.068001556397,233.979498291016,-9.953998565674,"<
Diff = -10
P-value = 0.0058",1,"x
Diff = -5
P-value = 0.4013",0
"Iowa",8,"Mathematics",25,249.846000671387,253.259498596191,257.994500732422,-8.14850006103501,"<
Diff = -8
P-value = 0.0019",1,"x
Diff = -5
P-value = 0.4013",0
"Iowa",8,"Mathematics",50,276.661996459961,277.71900177002,283.245500183105,-6.58350372314396,"<
Diff = -7
P-value = 0.0003",1,"x
Diff = -5
P-value = 0.4013",0
"Iowa",8,"Mathematics",75,301.596501159668,302.444502258301,306.829501342774,-5.23300018310601,"<
Diff = -5
P-value = 0.0026",1,"x
Diff = -5
P-value = 0.4013",0
"Iowa",8,"Mathematics",90,322.225500488281,323.78850402832,326.956002807617,-4.73050231933598,"x
Diff = -5
P-value = 0.0803",0,"x
Diff = -5
P-value = 0.4013",0
"Kansas",8,"Mathematics",10,223.467999267578,224.392000579834,234.680499267578,-11.2125,"<
Diff = -11
P-value = 0.0236",1,"x
Diff = -4
P-value = 0.6495",0
"Kansas",8,"Mathematics",25,247.71600112915,247.399500274658,257.010002136231,-9.29400100708099,"<
Diff = -9
P-value = 0.0002",1,"x
Diff = -4
P-value = 0.6495",0
"Kansas",8,"Mathematics",50,274.84049987793,271.9625,282.14450378418,-7.30400390625005,"<
Diff = -7
P-value = 0.0034",1,"x
Diff = -4
P-value = 0.6495",0
"Kansas",8,"Mathematics",75,300.561499023438,296.902499389648,308.044000244141,-7.482501220703,"<
Diff = -7
P-value = 0.0010",1,"x
Diff = -4
P-value = 0.6495",0
"Kansas",8,"Mathematics",90,323.826998901367,318.795498657227,331.24649810791,-7.41949920654298,"<
Diff = -7
P-value = 0.0301",1,"x
Diff = -4
P-value = 0.6495",0
"Kentucky",8,"Mathematics",10,219.914500427246,222.65350112915,229.886000061035,-9.97149963378899,"x
Diff = -10
P-value = 0.0647",0,"x
Diff = -7
P-value = 0.4198",0
"Kentucky",8,"Mathematics",25,243.133499145508,243.988999176025,253.591499328613,-10.458000183105,"<
Diff = -10
P-value = 0.0002",1,"x
Diff = -7
P-value = 0.4198",0
"Kentucky",8,"Mathematics",50,269.730502319336,268.71549987793,278.404501342773,-8.67399902343703,"<
Diff = -9
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.4198",0
"Kentucky",8,"Mathematics",75,298.030999755859,294.643002319336,303.432501220703,-5.40150146484399,"x
Diff = -5
P-value = 0.0803",0,"x
Diff = -7
P-value = 0.4198",0
"Kentucky",8,"Mathematics",90,322.711000061035,316.775,325.500498962402,-2.78949890136698,"x
Diff = -3
P-value = 0.4079",0,"x
Diff = -7
P-value = 0.4198",0
"Louisiana",8,"Mathematics",10,217.714001464844,217.323500823975,223.948999023437,-6.23499755859302,"<
Diff = -6
P-value = 0.0366",1,"x
Diff = -6
P-value = 0.3058",0
"Louisiana",8,"Mathematics",25,239.536500549316,239.194000244141,246.374500274658,-6.837999725342,"<
Diff = -7
P-value = 0.0113",1,"x
Diff = -6
P-value = 0.3058",0
"Louisiana",8,"Mathematics",50,265.63699798584,265.253498840332,272.222996520996,-6.58599853515597,"<
Diff = -7
P-value = 0.0155",1,"x
Diff = -6
P-value = 0.3058",0
"Louisiana",8,"Mathematics",75,293.775498962402,291.233000183106,296.848500061035,-3.07300109863297,"x
Diff = -3
P-value = 0.3433",0,"x
Diff = -6
P-value = 0.3058",0
"Louisiana",8,"Mathematics",90,317.726501464844,314.280000305176,318.046000671387,-0.319499206543014,"x
Diff = 0
P-value = 0.9113",0,"x
Diff = -6
P-value = 0.3058",0
"Maine",8,"Mathematics",10,222.286000061035,223.696499633789,232.007499694824,-9.72149963378899,"<
Diff = -10
P-value = 0.0029",1,"x
Diff = -1
P-value = 0.8188",0
"Maine",8,"Mathematics",25,247.432501220703,246.384000396729,257.339002990723,-9.90650177001999,"<
Diff = -10
P-value = 0.0001",1,"x
Diff = -1
P-value = 0.8188",0
"Maine",8,"Mathematics",50,272.325500488281,272.279502868652,283.218495178223,-10.892994689942,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -1
P-value = 0.8188",0
"Maine",8,"Mathematics",75,298.471002197266,298.316502380371,308.792001342773,-10.320999145507,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -1
P-value = 0.8188",0
"Maine",8,"Mathematics",90,322.751998901367,322.013998413086,331.085998535156,-8.33399963378901,"<
Diff = -8
P-value = 0.0046",1,"x
Diff = -1
P-value = 0.8188",0
"Maryland",8,"Mathematics",10,212.678499603272,214.590501403809,226.297500610352,-13.61900100708,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -4
P-value = 0.5619",0
"Maryland",8,"Mathematics",25,236.898500061035,237.9125,249.805498504639,-12.906998443604,"<
Diff = -13
P-value = 0.0000",1,"x
Diff = -4
P-value = 0.5619",0
"Maryland",8,"Mathematics",50,266.37200012207,266.420999145508,278.848500061035,-12.476499938965,"<
Diff = -12
P-value = 0.0000",1,"x
Diff = -4
P-value = 0.5619",0
"Maryland",8,"Mathematics",75,298.471499633789,298.538499450684,309.494497680664,-11.022998046875,"<
Diff = -11
P-value = 0.0007",1,"x
Diff = -4
P-value = 0.5619",0
"Maryland",8,"Mathematics",90,327.845501708984,327.049502563477,337.099998474121,-9.25449676513699,"x
Diff = -9
P-value = 0.0530",0,"x
Diff = -4
P-value = 0.5619",0
"Massachusetts",8,"Mathematics",10,226.71549987793,232.310998535156,239.869000244141,-13.153500366211,"<
Diff = -13
P-value = 0.0001",1,"x
Diff = -5
P-value = 0.3383",0
"Massachusetts",8,"Mathematics",25,252.665501403809,256.15650177002,266.885501098633,-14.219999694824,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.3383",0
"Massachusetts",8,"Mathematics",50,284.474501037598,283.48150177002,296.20950012207,-11.734999084472,"<
Diff = -12
P-value = 0.0001",1,"x
Diff = -5
P-value = 0.3383",0
"Massachusetts",8,"Mathematics",75,313.742498779297,310.894497680664,323.317997741699,-9.57549896240198,"<
Diff = -10
P-value = 0.0001",1,"x
Diff = -5
P-value = 0.3383",0
"Massachusetts",8,"Mathematics",90,338.610998535156,334.484497070313,346.375500488281,-7.76450195312498,"<
Diff = -8
P-value = 0.0026",1,"x
Diff = -5
P-value = 0.3383",0
"Michigan",8,"Mathematics",10,219.349500274658,223.45299911499,232.521501159668,-13.17200088501,"<
Diff = -13
P-value = 0.0002",1,"x
Diff = -6
P-value = 0.4226",0
"Michigan",8,"Mathematics",25,242.020998382568,245.002501678467,254.219998931885,-12.199000549317,"<
Diff = -12
P-value = 0.0002",1,"x
Diff = -6
P-value = 0.4226",0
"Michigan",8,"Mathematics",50,268.819999694824,271.986999511719,279.766499328613,-10.946499633789,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.4226",0
"Michigan",8,"Mathematics",75,297.673001098633,299.472496032715,305.913998413086,-8.24099731445301,"<
Diff = -8
P-value = 0.0158",1,"x
Diff = -6
P-value = 0.4226",0
"Michigan",8,"Mathematics",90,322.311000061035,321.604997253418,329.61199798584,-7.30099792480502,"x
Diff = -7
P-value = 0.0792",0,"x
Diff = -6
P-value = 0.4226",0
"Minnesota",8,"Mathematics",10,230.619999694824,231.087501525879,238.299001312256,-7.67900161743199,"<
Diff = -8
P-value = 0.0101",1,"x
Diff = 2
P-value = 0.7326",0
"Minnesota",8,"Mathematics",25,256.441498565674,254.463500213623,264.788497924805,-8.34699935913096,"<
Diff = -8
P-value = 0.0223",1,"x
Diff = 2
P-value = 0.7326",0
"Minnesota",8,"Mathematics",50,283.42449798584,281.243502807617,292.943000793457,-9.51850280761698,"<
Diff = -10
P-value = 0.0005",1,"x
Diff = 2
P-value = 0.7326",0
"Minnesota",8,"Mathematics",75,308.36849822998,306.196000671387,319.322499084473,-10.954000854493,"<
Diff = -11
P-value = 0.0043",1,"x
Diff = 2
P-value = 0.7326",0
"Minnesota",8,"Mathematics",90,330.224998474121,327.684498596191,339.642001342774,-9.41700286865301,"<
Diff = -9
P-value = 0.0003",1,"x
Diff = 2
P-value = 0.7326",0
"Mississippi",8,"Mathematics",10,220.293499755859,219.832999420166,228.1125,-7.81900024414102,"<
Diff = -8
P-value = 0.0031",1,"x
Diff = -6
P-value = 0.1908",0
"Mississippi",8,"Mathematics",25,242.755501556397,241.238500213623,249.157501983643,-6.40200042724598,"<
Diff = -6
P-value = 0.0243",1,"x
Diff = -6
P-value = 0.1908",0
"Mississippi",8,"Mathematics",50,269.061001586914,265.878996276856,273.230500793457,-4.16949920654298,"x
Diff = -4
P-value = 0.0502",0,"x
Diff = -6
P-value = 0.1908",0
"Mississippi",8,"Mathematics",75,294.664999389649,290.294499206543,298.248500061035,-3.58350067138599,"x
Diff = -4
P-value = 0.0880",0,"x
Diff = -6
P-value = 0.1908",0
"Mississippi",8,"Mathematics",90,318.716999816895,310.846998596191,320.289001464844,-1.57200164794898,"x
Diff = -2
P-value = 0.4965",0,"x
Diff = -6
P-value = 0.1908",0
"Missouri",8,"Mathematics",10,220.034999847412,223.814499664307,233.18450012207,-13.149500274658,"<
Diff = -13
P-value = 0.0002",1,"x
Diff = -6
P-value = 0.3944",0
"Missouri",8,"Mathematics",25,244.144998168945,247.053001403809,255.842000579834,-11.697002410889,"<
Diff = -12
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.3944",0
"Missouri",8,"Mathematics",50,271.293000793457,272.100999450684,281.314498901367,-10.02149810791,"<
Diff = -10
P-value = 0.0001",1,"x
Diff = -6
P-value = 0.3944",0
"Missouri",8,"Mathematics",75,296.736999511719,297.660496520996,306.066500854492,-9.32950134277303,"<
Diff = -9
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.3944",0
"Missouri",8,"Mathematics",90,319.866499328613,319.931001281738,327.327500915527,-7.46100158691405,"<
Diff = -7
P-value = 0.0347",1,"x
Diff = -6
P-value = 0.3944",0
"Montana",8,"Mathematics",10,225.764001464844,230.423999786377,234.358501434326,-8.594499969482,"x
Diff = -9
P-value = 0.0742",0,"x
Diff = -5
P-value = 0.5218",0
"Montana",8,"Mathematics",25,253.688498687744,254.080999755859,259.477000427246,-5.78850173950204,"<
Diff = -6
P-value = 0.0018",1,"x
Diff = -5
P-value = 0.5218",0
"Montana",8,"Mathematics",50,281.05950012207,279.127499389649,285.093002319336,-4.03350219726599,"<
Diff = -4
P-value = 0.0135",1,"x
Diff = -5
P-value = 0.5218",0
"Montana",8,"Mathematics",75,306.923002624512,302.480000305176,310.204501342773,-3.28149871826105,"x
Diff = -3
P-value = 0.1004",0,"x
Diff = -5
P-value = 0.5218",0
"Montana",8,"Mathematics",90,327.976000976563,321.922996520996,331.442498779297,-3.46649780273401,"x
Diff = -3
P-value = 0.2716",0,"x
Diff = -5
P-value = 0.5218",0
"National",8,"Mathematics",10,219.338998413086,224.337500762939,230.776998901367,-11.438000488281,"<
Diff = -11
P-value = 0.0000",1,"<
Diff = -6
P-value = 0.0000",1
"National",8,"Mathematics",25,244.673500823975,247.235000610352,254.816000366211,-10.142499542236,"<
Diff = -10
P-value = 0.0000",1,"<
Diff = -6
P-value = 0.0000",1
"National",8,"Mathematics",50,273.654997253418,273.81199798584,282.101998901367,-8.44700164794898,"<
Diff = -8
P-value = 0.0000",1,"<
Diff = -6
P-value = 0.0000",1
"National",8,"Mathematics",75,302.988499450684,300.789999389649,309.454998779297,-6.466499328613,"<
Diff = -6
P-value = 0.0000",1,"<
Diff = -6
P-value = 0.0000",1
"National",8,"Mathematics",90,328.276998901367,324.93800201416,333.275498962403,-4.998500061036,"<
Diff = -5
P-value = 0.0000",1,"<
Diff = -6
P-value = 0.0000",1
"Nebraska",8,"Mathematics",10,226.463999938965,228.644500732422,235.56549911499,-9.10149917602499,"<
Diff = -9
P-value = 0.0080",1,"x
Diff = -7
P-value = 0.2029",0
"Nebraska",8,"Mathematics",25,254.042999267578,254.321499633789,260.916502380371,-6.873503112793,"<
Diff = -7
P-value = 0.0144",1,"x
Diff = -7
P-value = 0.2029",0
"Nebraska",8,"Mathematics",50,282.041998291016,280.314001464844,287.080499267578,-5.03850097656198,"<
Diff = -5
P-value = 0.0400",1,"x
Diff = -7
P-value = 0.2029",0
"Nebraska",8,"Mathematics",75,307.283000183106,305.484004211426,310.620497131348,-3.33749694824195,"x
Diff = -3
P-value = 0.0603",0,"x
Diff = -7
P-value = 0.2029",0
"Nebraska",8,"Mathematics",90,328.937998962403,327.571002197266,331.358001708984,-2.42000274658096,"x
Diff = -2
P-value = 0.1488",0,"x
Diff = -7
P-value = 0.2029",0
"Nevada",8,"Mathematics",10,215.072497558594,222.152499389648,223.932499694824,-8.86000213623001,"<
Diff = -9
P-value = 0.0009",1,"x
Diff = -3
P-value = 0.6393",0
"Nevada",8,"Mathematics",25,237.178500366211,243.360501098633,247.108499908447,-9.92999954223598,"<
Diff = -10
P-value = 0.0001",1,"x
Diff = -3
P-value = 0.6393",0
"Nevada",8,"Mathematics",50,263.626499938965,268.002003479004,273.669500732422,-10.043000793457,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -3
P-value = 0.6393",0
"Nevada",8,"Mathematics",75,291.858004760742,293.727500915527,299.843501281738,-7.98549652099598,"<
Diff = -8
P-value = 0.0001",1,"x
Diff = -3
P-value = 0.6393",0
"Nevada",8,"Mathematics",90,318.172499084473,318.347499084473,324.525,-6.352500915527,"<
Diff = -6
P-value = 0.0281",1,"x
Diff = -3
P-value = 0.6393",0
"New Hampshire",8,"Mathematics",10,228.703498077393,230.828999328613,239.729499053955,-11.026000976562,"<
Diff = -11
P-value = 0.0001",1,"x
Diff = -6
P-value = 0.2544",0
"New Hampshire",8,"Mathematics",25,254.7125,256.047997283936,263.804501342774,-9.09200134277401,"<
Diff = -9
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.2544",0
"New Hampshire",8,"Mathematics",50,281.882501220703,279.961999511719,288.563000488281,-6.680499267578,"<
Diff = -7
P-value = 0.0057",1,"x
Diff = -6
P-value = 0.2544",0
"New Hampshire",8,"Mathematics",75,305.895498657227,302.908500671387,311.93699798584,-6.04149932861299,"<
Diff = -6
P-value = 0.0093",1,"x
Diff = -6
P-value = 0.2544",0
"New Hampshire",8,"Mathematics",90,327.167501831055,323.59649810791,332.319000244141,-5.15149841308602,"x
Diff = -5
P-value = 0.0605",0,"x
Diff = -6
P-value = 0.2544",0
"New Jersey",8,"Mathematics",10,221.938000488281,226.979001617432,235.225500488281,-13.2875,"<
Diff = -13
P-value = 0.0071",1,"x
Diff = -6
P-value = 0.4516",0
"New Jersey",8,"Mathematics",25,248.749999237061,251.946501159668,263.292001342773,-14.542002105712,"<
Diff = -15
P-value = 0.0004",1,"x
Diff = -6
P-value = 0.4516",0
"New Jersey",8,"Mathematics",50,281.870498657227,280.752499389649,292.454998779297,-10.58450012207,"<
Diff = -11
P-value = 0.0003",1,"x
Diff = -6
P-value = 0.4516",0
"New Jersey",8,"Mathematics",75,314.649996948242,309.30299987793,321.583004760742,-6.93300781250002,"<
Diff = -7
P-value = 0.0097",1,"x
Diff = -6
P-value = 0.4516",0
"New Jersey",8,"Mathematics",90,340.571501159668,334.361499023437,347.508996582031,-6.93749542236299,"x
Diff = -7
P-value = 0.0668",0,"x
Diff = -6
P-value = 0.4516",0
"New Mexico",8,"Mathematics",10,208.371499633789,215.125999450684,222.284001159668,-13.912501525879,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.6128",0
"New Mexico",8,"Mathematics",25,229.736999511719,235.195500183105,243.594499206543,-13.857499694824,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.6128",0
"New Mexico",8,"Mathematics",50,254.326999664307,257.911001586914,268.006996154785,-13.679996490478,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.6128",0
"New Mexico",8,"Mathematics",75,281.18699798584,281.872001647949,293.701998901367,-12.515000915527,"<
Diff = -13
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.6128",0
"New Mexico",8,"Mathematics",90,307.759501647949,304.026501464844,316.200498962402,-8.440997314453,"x
Diff = -8
P-value = 0.2306",0,"x
Diff = -5
P-value = 0.6128",0
"New York",8,"Mathematics",10,215.391000366211,220.69649887085,225.851499938965,-10.460499572754,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -2
P-value = 0.6897",0
"New York",8,"Mathematics",25,240.464501190186,244.52200088501,250.50249786377,-10.037996673584,"<
Diff = -10
P-value = 0.0021",1,"x
Diff = -2
P-value = 0.6897",0
"New York",8,"Mathematics",50,270.676998901367,273.048500061035,280.070500183105,-9.393501281738,"<
Diff = -9
P-value = 0.0101",1,"x
Diff = -2
P-value = 0.6897",0
"New York",8,"Mathematics",75,300.796496582031,303.514001464844,310.073501586914,-9.27700500488299,"<
Diff = -9
P-value = 0.0169",1,"x
Diff = -2
P-value = 0.6897",0
"New York",8,"Mathematics",90,327.837001037598,330.800498962402,335.892004394531,-8.05500335693301,"<
Diff = -8
P-value = 0.0293",1,"x
Diff = -2
P-value = 0.6897",0
"North Carolina",8,"Mathematics",10,217.537500762939,225.546500396729,231.371001434326,-13.833500671387,"<
Diff = -14
P-value = 0.0016",1,"x
Diff = -10
P-value = 0.0992",0
"North Carolina",8,"Mathematics",25,245.345000457764,247.791999816895,256.501496124268,-11.156495666504,"<
Diff = -11
P-value = 0.0003",1,"x
Diff = -10
P-value = 0.0992",0
"North Carolina",8,"Mathematics",50,276.680500793457,273.436999511719,284.970497131348,-8.28999633789101,"<
Diff = -8
P-value = 0.0008",1,"x
Diff = -10
P-value = 0.0992",0
"North Carolina",8,"Mathematics",75,307.033001708984,299.365502929688,311.91199798584,-4.87899627685601,"x
Diff = -5
P-value = 0.0779",0,"x
Diff = -10
P-value = 0.0992",0
"North Carolina",8,"Mathematics",90,331.465002441406,322.3179977417,335.291000366211,-3.82599792480499,"x
Diff = -4
P-value = 0.0770",0,"x
Diff = -10
P-value = 0.0992",0
"North Dakota",8,"Mathematics",10,235.083500671387,233.467000579834,237.938001251221,-2.85450057983402,"x
Diff = -3
P-value = 0.2526",0,"x
Diff = 4
P-value = 0.4545",0
"North Dakota",8,"Mathematics",25,257.97099609375,255.006500244141,262.550997924805,-4.58000183105503,"x
Diff = -5
P-value = 0.1356",0,"x
Diff = 4
P-value = 0.4545",0
"North Dakota",8,"Mathematics",50,280.549996948242,279.020498657227,287.562498474121,-7.01250152587903,"<
Diff = -7
P-value = 0.0007",1,"x
Diff = 4
P-value = 0.4545",0
"North Dakota",8,"Mathematics",75,303.70050201416,302.347499084473,310.598501586914,-6.89799957275397,"<
Diff = -7
P-value = 0.0003",1,"x
Diff = 4
P-value = 0.4545",0
"North Dakota",8,"Mathematics",90,323.148999023438,321.563499450684,330.146502685547,-6.99750366210895,"<
Diff = -7
P-value = 0.0233",1,"x
Diff = 4
P-value = 0.4545",0
"Ohio",8,"Mathematics",10,224.757499694824,224.487499237061,234.18099899292,-9.423499298096,"<
Diff = -9
P-value = 0.0009",1,"x
Diff = -6
P-value = 0.4056",0
